Step Population Tecnology ResourceFoodProductivity FoodProduction FoodRate
1 50 0.0 0.015628330100211658 75.0 1.5
2 50 0.0 0.015628330100211658 75.0 1.5
3 51 0.0 0.015628330100211658 75.0 1.5
4 51 0.0 0.015628330100211658 75.0 1.4705882352941178
5 51 0.0 0.015628330100211658 75.0 1.4705882352941178
6 51 0.0 0.015628330100211658 75.0 1.4705882352941178
7 51 0.0 0.015628330100211658 75.0 1.4705882352941178
8 51 0.0 0.015628330100211658 75.0 1.4705882352941178
9 51 0.0 0.021927953028540167 75.0 1.4705882352941178
10 51 0.0 0.021927953028540167 75.0 1.4705882352941178
11 51 0.0 0.021927953028540167 75.0 1.4705882352941178
12 51 0.0 0.021927953028540167 75.0 1.4705882352941178
13 51 0.0 0.021927953028540167 75.0 1.4705882352941178
14 53 0.0 0.021927953028540167 75.0 1.4705882352941178
15 53 0.0 0.021927953028540167 75.0 1.4150943396226414
16 54 0.0 0.021927953028540167 75.0 1.4150943396226414
17 54 0.0 0.021927953028540167 75.0 1.3888888888888888
18 54 0.0 0.021927953028540167 75.0 1.3888888888888888
19 54 0.0 0.019842335546352313 75.0 1.3888888888888888
20 54 0.0 0.01602260376391041 75.0 1.3888888888888888
21 54 0.0 0.01602260376391041 75.0 1.3888888888888888
22 57 0.0 0.01602260376391041 75.0 1.3888888888888888
23 57 0.0 0.01602260376391041 80.11301881955205 1.4054915582377554
24 62 0.0 0.01602260376391041 80.11301881955205 1.4054915582377554
25 62 0.0 0.01602260376391041 80.11301881955205 1.2921454648314847
26 62 0.0 0.01602260376391041 80.11301881955205 1.2921454648314847
27 65 0.0 0.01602260376391041 80.11301881955205 1.2921454648314847
28 68 0.0 0.01602260376391041 80.11301881955205 1.2325079818392624
29 68 0.0 0.01602260376391041 80.11301881955205 1.1781326296992949
30 68 0.0 0.020830168211042128 80.11301881955205 1.1781326296992949
31 71 0.0 0.020304107807694927 100.0 1.4705882352941178
32 71 0.0 0.01923270404935676 101.52053903847464 1.4298667470207695
33 71 0.0 0.01923270404935676 96.1635202467838 1.3544157781237156
34 71 0.0 0.01923270404935676 96.1635202467838 1.3544157781237156
35 74 0.0 0.01923270404935676 96.1635202467838 1.3544157781237156
36 74 0.0 0.01923270404935676 96.1635202467838 1.2995070303619434
37 74 0.0 0.01923270404935676 96.1635202467838 1.2995070303619434
38 74 0.0 0.01923270404935676 96.1635202467838 1.2995070303619434
39 74 0.0 0.01923270404935676 96.1635202467838 1.2995070303619434
40 74 0.0 0.01923270404935676 96.1635202467838 1.2995070303619434
41 74 0.0 0.01923270404935676 96.1635202467838 1.2995070303619434
42 74 0.0 0.01923270404935676 96.1635202467838 1.2995070303619434
43 74 0.0 0.01923270404935676 96.1635202467838 1.2995070303619434
44 74 0.0 0.01923270404935676 96.1635202467838 1.2995070303619434
45 76 0.0 0.01923270404935676 96.1635202467838 1.2995070303619434
46 76 0.0 0.01923270404935676 96.1635202467838 1.2653094769313658
47 84 0.0 0.01923270404935676 96.1635202467838 1.2653094769313658
48 91 0.0 0.01923270404935676 96.1635202467838 1.144803812461712
49 91 0.0 0.01923270404935676 96.1635202467838 1.056741980733888
50 91 0.0 0.01923270404935676 96.1635202467838 1.056741980733888
51 91 0.0 0.01923270404935676 96.1635202467838 1.056741980733888
52 91 0.0 0.01923270404935676 96.1635202467838 1.056741980733888
53 91 0.0 0.01923270404935676 96.1635202467838 1.056741980733888
54 91 0.0 0.01923270404935676 96.1635202467838 1.056741980733888
55 91 0.0 0.01923270404935676 96.1635202467838 1.056741980733888
56 91 0.0 0.01923270404935676 96.1635202467838 1.056741980733888
57 91 0.0 0.021488176668386927 96.1635202467838 1.056741980733888
58 93 0.0 0.021488176668386927 107.44088334193464 1.1806690477135675
59 93 0.0 0.021488176668386927 107.44088334193464 1.1552783155046735
60 93 0.0 0.021488176668386927 107.44088334193464 1.1552783155046735
61 93 0.0 0.021488176668386927 107.44088334193464 1.1552783155046735
62 93 0.0 0.021488176668386927 107.44088334193464 1.1552783155046735
63 93 0.0 0.021488176668386927 107.44088334193464 1.1552783155046735
64 93 0.0 0.021488176668386927 107.44088334193464 1.1552783155046735
65 93 0.0 0.021488176668386927 107.44088334193464 1.1552783155046735
66 93 0.0 0.021488176668386927 107.44088334193464 1.1552783155046735
67 93 0.0 0.021488176668386927 107.44088334193464 1.1552783155046735
68 93 0.0 0.021488176668386927 107.44088334193464 1.1552783155046735
69 95 0.0 0.021488176668386927 107.44088334193464 1.1552783155046735
70 95 0.0 0.01791307592346957 107.44088334193464 1.1309566667572066
71 95 0.0 0.01791307592346957 89.56537961734784 0.9427934696562931
72 95 0.0 0.01791307592346957 89.56537961734784 0.9427934696562931
73 95 0.0 0.01791307592346957 89.56537961734784 0.9427934696562931
74 95 0.0 0.01791307592346957 89.56537961734784 0.9427934696562931
75 95 0.0 0.01791307592346957 89.56537961734784 0.9427934696562931
76 95 0.0 0.016249716162498398 89.56537961734784 0.9427934696562931
77 95 0.0 0.016249716162498398 81.248580812492 0.8552482190788631
78 95 0.0 0.016249716162498398 81.248580812492 0.8552482190788631
79 95 0.0 0.016249716162498398 81.248580812492 0.8552482190788631
80 95 0.0 0.016249716162498398 81.248580812492 0.8552482190788631
81 13 0.0 0.016249716162498398 81.248580812492 0.8552482190788631
82 13 0.0 0.016249716162498398 25.0 1.9230769230769231
83 13 0.0 0.016249716162498398 25.0 1.9230769230769231
84 14 0.0 0.016249716162498398 25.0 1.9230769230769231
85 15 0.0 0.016249716162498398 25.0 1.7857142857142858
86 15 0.0 0.016249716162498398 25.0 1.6666666666666667
87 17 0.0 0.016249716162498398 25.0 1.6666666666666667
88 19 0.0 0.02097234361261573 25.0 1.4705882352941178
89 19 0.0 0.02097234361261573 25.0 1.3157894736842106
90 21 0.0 0.02097234361261573 25.0 1.3157894736842106
91 21 0.0 0.02097234361261573 37.5 1.7857142857142858
92 23 0.0 0.02097234361261573 37.5 1.7857142857142858
93 25 0.0 0.02097234361261573 37.5 1.6304347826086956
94 25 0.0 0.02097234361261573 37.5 1.5
95 25 0.0 0.02097234361261573 37.5 1.5
96 25 0.0 0.01859091212109917 37.5 1.5
97 25 0.0 0.016135631888303505 37.5 1.5
98 25 0.0 0.016135631888303505 37.5 1.5
99 25 0.0 0.016135631888303505 37.5 1.5
100 25 0.0 0.016135631888303505 37.5 1.5
101 25 0.0 0.016135631888303505 37.5 1.5
102 25 0.0 0.016135631888303505 37.5 1.5
103 25 0.0 0.02330790302429843 37.5 1.5
104 25 0.0 0.02330790302429843 37.5 1.5
105 25 0.0 0.02330790302429843 37.5 1.5
106 28 0.0 0.02330790302429843 37.5 1.5
107 28 0.0 0.02330790302429843 37.5 1.3392857142857142
108 28 0.0 0.02330790302429843 37.5 1.3392857142857142
109 28 0.0 0.02330790302429843 37.5 1.3392857142857142
110 28 0.0 0.02330790302429843 37.5 1.3392857142857142
111 28 0.0 0.02330790302429843 37.5 1.3392857142857142
112 28 0.0 0.018578302294359725 37.5 1.3392857142857142
113 28 0.0 0.018578302294359725 37.5 1.3392857142857142
114 28 0.0 0.018578302294359725 37.5 1.3392857142857142
115 31 0.0 0.018578302294359725 37.5 1.3392857142857142
116 31 0.0 0.015064527155412136 50.0 1.6129032258064515
117 31 0.0 0.015064527155412136 50.0 1.6129032258064515
118 31 0.0 0.015064527155412136 50.0 1.6129032258064515
119 33 0.0 0.015064527155412136 50.0 1.6129032258064515
120 33 0.0 0.015064527155412136 50.0 1.5151515151515151
121 34 0.0 0.015064527155412136 50.0 1.5151515151515151
122 34 0.0 0.015064527155412136 50.0 1.4705882352941178
123 34 0.0 0.015064527155412136 50.0 1.4705882352941178
124 34 0.0 0.015064527155412136 50.0 1.4705882352941178
125 37 0.0 0.015064527155412136 50.0 1.4705882352941178
126 37 0.0 0.015064527155412136 50.0 1.3513513513513513
127 38 0.0 0.015064527155412136 50.0 1.3513513513513513
128 40 0.0 0.021429499290687135 62.5 1.644736842105263
129 40 0.0 0.021429499290687135 62.5 1.5625
130 40 0.0 0.021429499290687135 62.5 1.5625
131 40 0.0 0.021429499290687135 62.5 1.5625
132 40 0.0 0.021429499290687135 62.5 1.5625
133 41 0.0 0.021429499290687135 62.5 1.5625
134 41 0.0 0.021429499290687135 62.5 1.524390243902439
135 41 0.0 0.019760394659986382 62.5 1.524390243902439
136 41 0.0 0.019760394659986382 62.5 1.524390243902439
137 41 0.0 0.019760394659986382 62.5 1.524390243902439
138 41 0.0 0.019760394659986382 62.5 1.524390243902439
139 41 0.0 0.019760394659986382 62.5 1.524390243902439
140 42 0.0 0.019760394659986382 62.5 1.524390243902439
141 42 0.0 0.019760394659986382 62.5 1.4880952380952381
142 42 0.0 0.019760394659986382 62.5 1.4880952380952381
143 42 0.0 0.019760394659986382 62.5 1.4880952380952381
144 46 0.0 0.019760394659986382 62.5 1.4880952380952381
145 46 0.0 0.019760394659986382 75.0 1.6304347826086956
146 49 0.0 0.019760394659986382 75.0 1.6304347826086956
147 51 0.0 0.019760394659986382 75.0 1.530612244897959
148 51 0.0 0.019760394659986382 75.0 1.4705882352941178
149 51 0.0 0.0204687179951134 75.0 1.4705882352941178
150 54 0.0 0.0204687179951134 75.0 1.4705882352941178
151 54 0.0 0.0204687179951134 75.0 1.3888888888888888
152 54 0.0 0.0204687179951134 75.0 1.3888888888888888
153 56 0.0 0.0204687179951134 75.0 1.3888888888888888
154 61 0.0 0.0204687179951134 87.5 1.5625
155 62 0.0 0.0204687179951134 87.5 1.4344262295081966
156 62 0.0 0.0204687179951134 87.5 1.4112903225806452
157 62 0.0 0.0204687179951134 87.5 1.4112903225806452
158 62 0.0 0.0204687179951134 87.5 1.4112903225806452
159 62 0.0 0.0204687179951134 87.5 1.4112903225806452
160 64 0.0 0.02410669070596865 87.5 1.4112903225806452
161 64 0.0 0.02410669070596865 100.0 1.5625
162 66 0.0 0.02410669070596865 100.0 1.5625
163 73 0.0 0.02410669070596865 100.0 1.5151515151515151
164 73 0.0 0.02410669070596865 112.5 1.5410958904109588
165 73 0.0 0.02410669070596865 112.5 1.5410958904109588
166 73 0.0 0.02410669070596865 112.5 1.5410958904109588
167 73 0.0 0.02147395877875664 112.5 1.5410958904109588
168 73 0.0 0.02147395877875664 107.3697938937832 1.4708190944353863
169 73 0.0 0.02147395877875664 107.3697938937832 1.4708190944353863
170 73 0.0 0.02147395877875664 107.3697938937832 1.4708190944353863
171 73 0.0 0.02147395877875664 107.3697938937832 1.4708190944353863
172 79 0.0 0.02147395877875664 107.3697938937832 1.4708190944353863
173 79 0.0 0.021440169760286967 107.3697938937832 1.3591113151111798
174 79 0.0 0.021440169760286967 107.20084880143483 1.3569727696384155
175 79 0.0 0.023852311953510848 107.20084880143483 1.3569727696384155
176 79 0.0 0.023852311953510848 112.5 1.4240506329113924
177 82 0.0 0.023852311953510848 112.5 1.4240506329113924
178 82 0.0 0.023852311953510848 119.26155976755423 1.4544092654579783
179 82 0.0 0.023852311953510848 119.26155976755423 1.4544092654579783
180 84 0.0 0.023852311953510848 119.26155976755423 1.4544092654579783
181 84 0.0 0.023852311953510848 119.26155976755423 1.4197804734232646
182 84 0.0 0.023852311953510848 119.26155976755423 1.4197804734232646
183 84 0.0 0.019278699219424995 119.26155976755423 1.4197804734232646
184 84 0.0 0.019278699219424995 96.39349609712498 1.1475416202038689
185 84 0.0 0.019278699219424995 96.39349609712498 1.1475416202038689
186 84 0.0 0.025752929743554455 96.39349609712498 1.1475416202038689
187 87 0.0 0.025752929743554455 125.0 1.4880952380952381
188 87 0.0 0.025752929743554455 125.0 1.4367816091954022
189 87 0.0 0.025752929743554455 125.0 1.4367816091954022
190 90 0.0 0.025752929743554455 125.0 1.4367816091954022
191 94 0.0 0.025752929743554455 128.76464871777227 1.4307183190863586
192 94 0.0 0.01953624287641141 128.76464871777227 1.369836688486939
193 94 0.0 0.01953624287641141 97.68121438205705 1.0391618551282664
194 94 0.0 0.01953624287641141 97.68121438205705 1.0391618551282664
195 94 0.0 0.01953624287641141 97.68121438205705 1.0391618551282664
196 94 0.0 0.01953624287641141 97.68121438205705 1.0391618551282664
197 94 0.0 0.01953624287641141 97.68121438205705 1.0391618551282664
198 94 0.0 0.01953624287641141 97.68121438205705 1.0391618551282664
199 94 0.0 0.01953624287641141 97.68121438205705 1.0391618551282664
200 94 0.0 0.01953624287641141 97.68121438205705 1.0391618551282664
201 94 0.0 0.01953624287641141 97.68121438205705 1.0391618551282664
202 94 0.0 0.01953624287641141 97.68121438205705 1.0391618551282664
203 94 0.0 0.01953624287641141 97.68121438205705 1.0391618551282664
204 94 0.0 0.01953624287641141 97.68121438205705 1.0391618551282664
205 94 0.0 0.01953624287641141 97.68121438205705 1.0391618551282664
206 94 0.0 0.016907928400950102 97.68121438205705 1.0391618551282664
207 94 0.0 0.016907928400950102 84.5396420047505 0.8993578936675586
208 94 0.0 0.015600975891834292 84.5396420047505 0.8993578936675586
209 94 0.0 0.015600975891834292 78.00487945917146 0.8298391431826752
210 65 0.0 0.015600975891834292 78.00487945917146 0.8298391431826752
211 65 0.0 0.015600975891834292 78.00487945917146 1.2000750686026378
212 65 0.0 0.015600975891834292 78.00487945917146 1.2000750686026378
213 65 0.0 0.015600975891834292 78.00487945917146 1.2000750686026378
214 65 0.0 0.01965983293833139 78.00487945917146 1.2000750686026378
215 65 0.0 0.01965983293833139 98.29916469165696 1.512294841410107
216 65 0.0 0.01965983293833139 98.29916469165696 1.512294841410107
217 67 0.0 0.01965983293833139 98.29916469165696 1.512294841410107
218 67 0.0 0.01965983293833139 98.29916469165696 1.4671517118157755
219 67 0.0 0.01965983293833139 98.29916469165696 1.4671517118157755
220 67 0.0 0.01965983293833139 98.29916469165696 1.4671517118157755
221 67 0.0 0.01965983293833139 98.29916469165696 1.4671517118157755
222 67 0.0 0.01965983293833139 98.29916469165696 1.4671517118157755
223 73 0.0 0.01965983293833139 98.29916469165696 1.4671517118157755
224 73 0.0 0.01965983293833139 98.29916469165696 1.3465638998857117
225 73 0.0 0.01965983293833139 98.29916469165696 1.3465638998857117
226 73 0.0 0.01965983293833139 98.29916469165696 1.3465638998857117
227 73 0.0 0.01965983293833139 98.29916469165696 1.3465638998857117
228 76 0.0 0.01965983293833139 98.29916469165696 1.3465638998857117
229 76 0.0 0.01965983293833139 98.29916469165696 1.2934100617323283
230 76 0.0 0.01965983293833139 98.29916469165696 1.2934100617323283
231 76 0.0 0.01965983293833139 98.29916469165696 1.2934100617323283
232 76 0.0 0.01965983293833139 98.29916469165696 1.2934100617323283
233 76 0.0 0.01965983293833139 98.29916469165696 1.2934100617323283
234 76 0.0 0.01965983293833139 98.29916469165696 1.2934100617323283
235 84 0.0 0.014724114315896972 98.29916469165696 1.2934100617323283
236 84 0.0 0.014724114315896972 73.62057157948486 0.8764353759462483
237 84 0.0 0.014724114315896972 73.62057157948486 0.8764353759462483
238 84 0.0 0.014724114315896972 73.62057157948486 0.8764353759462483
239 84 0.0 0.014724114315896972 73.62057157948486 0.8764353759462483
240 84 0.0 0.014724114315896972 73.62057157948486 0.8764353759462483
241 84 0.0 0.014724114315896972 73.62057157948486 0.8764353759462483
242 84 0.0 0.014724114315896972 73.62057157948486 0.8764353759462483
243 84 0.0 0.014724114315896972 73.62057157948486 0.8764353759462483
244 84 0.0 0.014724114315896972 73.62057157948486 0.8764353759462483
245 84 0.0 0.014724114315896972 73.62057157948486 0.8764353759462483
246 84 0.0 0.014724114315896972 73.62057157948486 0.8764353759462483
247 84 0.0 0.014724114315896972 73.62057157948486 0.8764353759462483
248 84 0.0 0.014724114315896972 73.62057157948486 0.8764353759462483
249 84 0.0 0.014724114315896972 73.62057157948486 0.8764353759462483
250 84 0.0 0.014724114315896972 73.62057157948486 0.8764353759462483
251 18 0.0 0.014724114315896972 73.62057157948486 0.8764353759462483
252 18 0.0 0.014724114315896972 25.0 1.3888888888888888
253 18 0.0 0.014724114315896972 25.0 1.3888888888888888
254 19 0.0 0.014724114315896972 25.0 1.3888888888888888
255 19 0.0 0.014724114315896972 25.0 1.3157894736842106
256 19 0.0 0.014724114315896972 25.0 1.3157894736842106
257 19 0.0 0.014724114315896972 25.0 1.3157894736842106
258 19 0.0 0.016602026481299534 25.0 1.3157894736842106
259 19 0.0 0.016602026481299534 25.0 1.3157894736842106
260 19 0.0 0.016602026481299534 25.0 1.3157894736842106
261 19 0.0 0.016602026481299534 25.0 1.3157894736842106
262 19 0.0 0.016602026481299534 25.0 1.3157894736842106
263 19 0.0 0.016602026481299534 25.0 1.3157894736842106
264 19 0.0 0.016602026481299534 25.0 1.3157894736842106
265 19 0.0 0.016602026481299534 25.0 1.3157894736842106
266 20 0.0 0.016602026481299534 25.0 1.3157894736842106
267 20 0.0 0.016602026481299534 25.0 1.25
268 20 0.0 0.016602026481299534 25.0 1.25
269 20 0.0 0.016602026481299534 25.0 1.25
270 20 0.0 0.016602026481299534 25.0 1.25
271 20 0.0 0.016602026481299534 25.0 1.25
272 20 0.0 0.016602026481299534 25.0 1.25
273 21 0.0 0.016602026481299534 25.0 1.25
274 21 0.0 0.016602026481299534 37.5 1.7857142857142858
275 21 0.0 0.016602026481299534 37.5 1.7857142857142858
276 23 0.0 0.016602026481299534 37.5 1.7857142857142858
277 23 0.0 0.016602026481299534 37.5 1.6304347826086956
278 23 0.0 0.016602026481299534 37.5 1.6304347826086956
279 23 0.0 0.016602026481299534 37.5 1.6304347826086956
280 23 0.0 0.016602026481299534 37.5 1.6304347826086956
281 23 0.0 0.016602026481299534 37.5 1.6304347826086956
282 23 0.0 0.016602026481299534 37.5 1.6304347826086956
283 23 0.0 0.016602026481299534 37.5 1.6304347826086956
284 23 0.0 0.01811761940465355 37.5 1.6304347826086956
285 23 0.0 0.01811761940465355 37.5 1.6304347826086956
286 23 0.0 0.01811761940465355 37.5 1.6304347826086956
287 24 0.0 0.01811761940465355 37.5 1.6304347826086956
288 24 0.0 0.01811761940465355 37.5 1.5625
289 25 0.0 0.01811761940465355 37.5 1.5625
290 25 0.0 0.0223718257003434 37.5 1.5
291 25 0.0 0.0223718257003434 37.5 1.5
292 25 0.0 0.01736063028925027 37.5 1.5
293 28 0.0 0.017541611308262223 37.5 1.5
294 30 0.0 0.018685194314046038 37.5 1.3392857142857142
295 30 0.0 0.018685194314046038 50.0 1.6666666666666667
296 31 0.0 0.018685194314046038 50.0 1.6666666666666667
297 31 0.0 0.018685194314046038 50.0 1.6129032258064515
298 34 0.0 0.018685194314046038 50.0 1.6129032258064515
299 36 0.0 0.01870968746431606 50.0 1.4705882352941178
300 36 0.0 0.01870968746431606 50.0 1.3888888888888888
301 36 0.0 0.01870968746431606 50.0 1.3888888888888888
302 36 0.0 0.01870968746431606 50.0 1.3888888888888888
303 36 0.0 0.01870968746431606 50.0 1.3888888888888888
304 36 0.0 0.01870968746431606 50.0 1.3888888888888888
305 36 0.0 0.01870968746431606 50.0 1.3888888888888888
306 36 0.0 0.01870968746431606 50.0 1.3888888888888888
307 36 0.0 0.01870968746431606 50.0 1.3888888888888888
308 38 0.0 0.01870968746431606 50.0 1.3888888888888888
309 38 0.0 0.01870968746431606 62.5 1.644736842105263
310 38 0.0 0.01870968746431606 62.5 1.644736842105263
311 38 0.0 0.01870968746431606 62.5 1.644736842105263
312 38 0.0 0.01870968746431606 62.5 1.644736842105263
313 38 0.0 0.01870968746431606 62.5 1.644736842105263
314 39 0.0 0.01870968746431606 62.5 1.644736842105263
315 40 0.0 0.01870968746431606 62.5 1.6025641025641026
316 40 0.0 0.01870968746431606 62.5 1.5625
317 40 0.0 0.01870968746431606 62.5 1.5625
318 44 0.0 0.01870968746431606 62.5 1.5625
319 44 0.0 0.01870968746431606 62.5 1.4204545454545454
320 44 0.0 0.01870968746431606 62.5 1.4204545454545454
321 44 0.0 0.01870968746431606 62.5 1.4204545454545454
322 44 0.0 0.01870968746431606 62.5 1.4204545454545454
323 44 0.0 0.01870968746431606 62.5 1.4204545454545454
324 44 0.0 0.01870968746431606 62.5 1.4204545454545454
